latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns
-46.55812800277778,-67.43281942222222,34.4442,16.89333,306,2019,34.4442,-9843844.235
-46.558127999999996,-67.43281942222222,34.444,16.89361,306,2019,34.4440,-9843705.682
-46.558127999999996,-67.432819425,34.4439,16.89389,306,2019,34.4439,-9843567.166
-46.558127999999996,-67.432819425,34.4437,16.89416,306,2019,34.4437,-9843428.737
-46.558127999999996,-67.432819425,34.4435,16.89444,306,2019,34.4435,-9843290.409
-46.558127999999996,-67.43281942777779,34.4432,16.89472,306,2019,34.4432,-9843152.173
-46.55812799722222,-67.43281942777779,34.443,16.89500,306,2019,34.4430,-9843013.887
-46.55812799722222,-67.43281942777779,34.443,16.89527,306,2019,34.4430,-9842875.619
-46.55812799722222,-67.43281943055554,34.443,16.89555,306,2019,34.4430,-9842737.419
-46.55812799444443,-67.43281943055554,34.4431,16.89583,306,2019,34.4431,-9842599.183
-46.55812799444443,-67.43281943055554,34.4431,16.89611,306,2019,34.4431,-9842461.063
-46.55812799444443,-67.43281943055554,34.4433,16.89639,306,2019,34.4433,-9842323.292
-46.55812799166665,-67.43281943055554,34.4436,16.89666,306,2019,34.4436,-9842186.111
-46.55812798888887,-67.43281943333332,34.444,16.89694,306,2019,34.4440,-9842048.460
-46.55812798888887,-67.43281943333332,34.4443,16.89722,306,2019,34.4443,-9841910.878
-46.5581279861111,-67.43281943333332,34.4445,16.89750,306,2019,34.4445,-9841772.831
-46.5581279861111,-67.43281943333332,34.4447,16.89778,306,2019,34.4447,-9841634.915
-46.5581279861111,-67.43281943333332,34.4449,16.89805,306,2019,34.4449,-9841496.610
-46.55812798333332,-67.43281943611112,34.4451,16.89833,306,2019,34.4451,-9841358.799
-46.55812798333332,-67.43281943611112,34.4454,16.89861,306,2019,34.4454,-9841221.110
-46.55812798055555,-67.43281943611112,34.4454,16.89889,306,2019,34.4454,-9841082.410
-46.55812798055555,-67.43281943611112,34.4457,16.89916,306,2019,34.4457,-9840943.168
-46.55812798055555,-67.43281943888891,34.446,16.89944,306,2019,34.4460,-9840803.895
-46.55812798055555,-67.4328194416667,34.4462,16.89972,306,2019,34.4462,-9840664.732
-46.55812797777777,-67.43281944444446,34.4466,16.90000,306,2019,34.4466,-9840525.823
-46.55812797777777,-67.43281944722223,34.4469,16.90027,306,2019,34.4469,-9840387.145
-46.55812797777777,-67.43281945000001,34.4473,16.90055,306,2019,34.4473,-9840248.605
-46.558127975,-67.43281945277778,34.4477,16.90083,306,2019,34.4477,-9840110.103
-46.558127975,-67.43281945277778,34.448,16.90111,306,2019,34.4480,-9839971.682
-46.558127975,-67.43281945555556,34.4482,16.90139,306,2019,34.4482,-9839833.391
-46.558127972222216,-67.43281945555556,34.4485,16.90166,306,2019,34.4485,-9839695.119
-46.558127972222216,-67.43281945833334,34.4486,16.90194,306,2019,34.4486,-9839556.899
-46.558127972222216,-67.43281945833334,34.4487,16.90222,306,2019,34.4487,-9839418.718
-46.558127972222216,-67.43281946111112,34.4489,16.90250,306,2019,34.4489,-9839280.626
-46.55812796944444,-67.43281946111112,34.4491,16.90278,306,2019,34.4491,-9839142.613
-46.55812796944444,-67.43281946111112,34.4494,16.90305,306,2019,34.4494,-9839004.708
-46.55812796944444,-67.43281946388889,34.4498,16.90333,306,2019,34.4498,-9838866.962
-46.55812796666666,-67.43281946388889,34.4501,16.90361,306,2019,34.4501,-9838729.156
-46.55812796666666,-67.43281946388889,34.4505,16.90389,306,2019,34.4505,-9838591.429
-46.55812796666666,-67.43281946388889,34.4509,16.90416,306,2019,34.4509,-9838453.690
-46.55812796388889,-67.43281946388889,34.4514,16.90444,306,2019,34.4514,-9838315.999
-46.55812796388889,-67.43281946388889,34.4519,16.90472,306,2019,34.4519,-9838178.432
-46.55812796111111,-67.43281946388889,34.4523,16.90500,306,2019,34.4523,-9838041.071
-46.55812796111111,-67.43281946388889,34.4528,16.90528,306,2019,34.4528,-9837904.627
-46.55812795833332,-67.43281946666667,34.4531,16.90555,306,2019,34.4531,-9837768.018
-46.55812795833332,-67.43281946666667,34.4534,16.90583,306,2019,34.4534,-9837630.366
-46.55812795833332,-67.43281946666667,34.4537,16.90611,306,2019,34.4537,-9837492.339
-46.55812795555555,-67.43281946944445,34.4539,16.90639,306,2019,34.4539,-9837354.974
-46.55812795555555,-67.43281946944445,34.4541,16.90666,306,2019,34.4541,-9837218.184
-46.55812795555555,-67.43281947222222,34.4542,16.90694,306,2019,34.4542,-9837080.833
-46.55812795277777,-67.43281947222222,34.4544,16.90722,306,2019,34.4544,-9836942.345
-46.55812795277777,-67.43281947500002,34.4545,16.90750,306,2019,34.4545,-9836803.485
-46.55812795277777,-67.43281947500002,34.4547,16.90777,306,2019,34.4547,-9836664.597
-46.55812794999999,-67.43281947500002,34.4548,16.90805,306,2019,34.4548,-9836525.897
-46.55812794999999,-67.43281947500002,34.4549,16.90833,306,2019,34.4549,-9836387.467
-46.55812794999999,-67.43281947500002,34.4551,16.90861,306,2019,34.4551,-9836249.192
-46.55812794722222,-67.43281947500002,34.4552,16.90889,306,2019,34.4552,-9836111.088
-46.55812794722222,-67.43281947500002,34.4552,16.90916,306,2019,34.4552,-9835973.231
-46.55812794722222,-67.43281947500002,34.4552,16.90944,306,2019,34.4552,-9835835.457
-46.55812794444444,-67.4328194777778,34.4552,16.90972,306,2019,34.4552,-9835697.648
-46.55812794444444,-67.4328194777778,34.4551,16.91000,306,2019,34.4551,-9835559.897
-46.55812794444444,-67.4328194777778,34.4551,16.91028,306,2019,34.4551,-9835422.340
-46.55812794444444,-67.4328194777778,34.4551,16.91055,306,2019,34.4551,-9835284.882
-46.55812794444444,-67.43281947500002,34.4551,16.91083,306,2019,34.4551,-9835147.455
-46.55812794444444,-67.43281947500002,34.4551,16.91111,306,2019,34.4551,-9835010.096
-46.55812794444444,-67.43281947500002,34.4552,16.91139,306,2019,34.4552,-9834872.820
-46.55812794444444,-67.43281947500002,34.4552,16.91166,306,2019,34.4552,-9834735.607
-46.55812794444444,-67.43281947500002,34.4552,16.91194,306,2019,34.4552,-9834598.392
-46.55812794444444,-67.43281947500002,34.4552,16.91222,306,2019,34.4552,-9834461.190
-46.55812794444444,-67.43281947500002,34.4552,16.91250,306,2019,34.4552,-9834324.065
-46.55812794444444,-67.43281947500002,34.4552,16.91278,306,2019,34.4552,-9834186.954
-46.55812794444444,-67.43281947500002,34.4552,16.91305,306,2019,34.4552,-9834049.936
-46.55812794444444,-67.43281947500002,34.4552,16.91333,306,2019,34.4552,-9833913.034
-46.55812794444444,-67.43281947222222,34.4551,16.91361,306,2019,34.4551,-9833776.359
-46.55812794444444,-67.43281947222222,34.455,16.91389,306,2019,34.4550,-9833640.575
-46.55812794444444,-67.43281947222222,34.455,16.91416,306,2019,34.4550,-9833504.748
-46.55812794444444,-67.43281947222222,34.455,16.91444,306,2019,34.4550,-9833368.047
-46.55812794166666,-67.43281947222222,34.455,16.91472,306,2019,34.4550,-9833231.527
-46.55812794166666,-67.43281947222222,34.4551,16.91500,306,2019,34.4551,-9833094.408
-46.55812794166666,-67.43281947500002,34.4551,16.91527,306,2019,34.4551,-9832957.608
-46.55812794166666,-67.43281947222222,34.4551,16.91555,306,2019,34.4551,-9832820.945
-46.55812794166666,-67.43281947500002,34.4551,16.91583,306,2019,34.4551,-9832683.356
-46.55812794166666,-67.43281947500002,34.4551,16.91611,306,2019,34.4551,-9832545.371
-46.55812794166666,-67.43281947500002,34.455,16.91639,306,2019,34.4550,-9832407.404
-46.55812794166666,-67.43281947500002,34.4549,16.91666,306,2019,34.4549,-9832269.554
-46.55812794166666,-67.4328194777778,34.4549,16.91694,306,2019,34.4549,-9832132.015
-46.55812794166666,-67.4328194777778,34.4548,16.91722,306,2019,34.4548,-9831994.680
-46.558127938888894,-67.43281948055557,34.4547,16.91750,306,2019,34.4547,-9831857.425
-46.558127938888894,-67.43281948055557,34.4545,16.91778,306,2019,34.4545,-9831720.377
-46.558127938888894,-67.43281948333333,34.4544,16.91805,306,2019,34.4544,-9831583.361
-46.55812793611111,-67.43281948333333,34.4544,16.91833,306,2019,34.4544,-9831446.445
-46.55812793611111,-67.43281948333333,34.4545,16.91861,306,2019,34.4545,-9831309.541
-46.55812793333333,-67.43281948333333,34.4545,16.91889,306,2019,34.4545,-9831172.763
-46.55812793333333,-67.43281948333333,34.4545,16.91916,306,2019,34.4545,-9831036.138
-46.558127930555536,-67.43281948333333,34.4546,16.91944,306,2019,34.4546,-9830899.639
-46.558127930555536,-67.43281948333333,34.4546,16.91972,306,2019,34.4546,-9830763.208
-46.558127930555536,-67.43281948333333,34.4546,16.92000,306,2019,34.4546,-9830626.876
-46.55812792777777,-67.43281948333333,34.4546,16.92028,306,2019,34.4546,-9830490.646
-46.55812792777777,-67.43281948333333,34.4546,16.92055,306,2019,34.4546,-9830354.552
-46.55812792777777,-67.43281948333333,34.4546,16.92083,306,2019,34.4546,-9830218.456
-46.55812792499999,-67.43281948611111,34.4548,16.92111,306,2019,34.4548,-9830082.354
-46.55812792499999,-67.4328194888889,34.4549,16.92139,306,2019,34.4549,-9829946.325
-46.55812792499999,-67.4328194888889,34.4549,16.92166,306,2019,34.4549,-9829810.332
-46.55812792499999,-67.43281949166668,34.4551,16.92194,306,2019,34.4551,-9829674.392
-46.55812792222221,-67.43281949166668,34.4552,16.92222,306,2019,34.4552,-9829538.719
-46.55812792222221,-67.43281949444444,34.4552,16.92250,306,2019,34.4552,-9829403.791
-46.55812791944444,-67.43281949722223,34.4552,16.92278,306,2019,34.4552,-9829268.399
-46.55812791944444,-67.43281949722223,34.4551,16.92305,306,2019,34.4551,-9829133.340
-46.55812791944444,-67.43281949722223,34.455,16.92333,306,2019,34.4550,-9828998.684
-46.558127916666656,-67.43281949722223,34.455,16.92361,306,2019,34.4550,-9828863.671
-46.558127916666656,-67.43281949722223,34.4549,16.92389,306,2019,34.4549,-9828727.442
-46.558127916666656,-67.43281949722223,34.4548,16.92416,306,2019,34.4548,-9828590.946
-46.558127916666656,-67.43281950000001,34.4548,16.92444,306,2019,34.4548,-9828454.044
-46.55812791388888,-67.43281950000001,34.4548,16.92472,306,2019,34.4548,-9828317.057
-46.55812791388888,-67.43281950000001,34.4547,16.92500,306,2019,34.4547,-9828180.249
-46.55812791388888,-67.43281950000001,34.4547,16.92528,306,2019,34.4547,-9828043.609
-46.55812791388888,-67.43281949722223,34.4547,16.92555,306,2019,34.4547,-9827907.255
-46.55812791388888,-67.43281949722223,34.4548,16.92583,306,2019,34.4548,-9827770.924
-46.55812791388888,-67.43281949722223,34.4549,16.92611,306,2019,34.4549,-9827634.741
-46.55812791111111,-67.43281950000001,34.4549,16.92639,306,2019,34.4549,-9827498.780
-46.55812791111111,-67.43281950000001,34.4549,16.92666,306,2019,34.4549,-9827362.870
-46.55812791111111,-67.43281950000001,34.4549,16.92694,306,2019,34.4549,-9827226.983
-46.55812791111111,-67.43281950000001,34.4549,16.92722,306,2019,34.4549,-9827091.163
-46.55812791111111,-67.43281950000001,34.4549,16.92750,306,2019,34.4549,-9826955.377
-46.55812791111111,-67.4328195027778,34.4549,16.92778,306,2019,34.4549,-9826819.766
-46.55812791111111,-67.4328195027778,34.4549,16.92805,306,2019,34.4549,-9826684.174
-46.55812791111111,-67.43281950555556,34.4548,16.92833,306,2019,34.4548,-9826548.792
-46.55812791111111,-67.43281950555556,34.4548,16.92861,306,2019,34.4548,-9826413.466
-46.55812791111111,-67.43281950555556,34.4547,16.92889,306,2019,34.4547,-9826278.202
-46.55812791111111,-67.43281950833335,34.4547,16.92916,306,2019,34.4547,-9826142.950
-46.55812791111111,-67.43281950833335,34.4547,16.92944,306,2019,34.4547,-9826007.770
-46.55812791111111,-67.43281950833335,34.4546,16.92972,306,2019,34.4546,-9825872.621
-46.55812791111111,-67.43281950833335,34.4546,16.93000,306,2019,34.4546,-9825737.495
-46.55812791111111,-67.43281951111113,34.4544,16.93028,306,2019,34.4544,-9825602.463
-46.55812791111111,-67.43281951111113,34.4542,16.93055,306,2019,34.4542,-9825467.461
-46.55812791111111,-67.43281951111113,34.4541,16.93083,306,2019,34.4541,-9825332.634
-46.558127908333326,-67.43281951111113,34.454,16.93111,306,2019,34.4540,-9825198.738
-46.558127908333326,-67.43281951111113,34.4539,16.93139,306,2019,34.4539,-9825064.974
-46.558127908333326,-67.43281951111113,34.4538,16.93166,306,2019,34.4538,-9824930.340
-46.558127908333326,-67.43281951111113,34.4538,16.93194,306,2019,34.4538,-9824795.778
-46.558127905555544,-67.43281951388887,34.4537,16.93222,306,2019,34.4537,-9824660.701
-46.558127905555544,-67.43281951388887,34.4537,16.93250,306,2019,34.4537,-9824525.793
-46.558127905555544,-67.43281951666667,34.4537,16.93278,306,2019,34.4537,-9824390.492
-46.55812790277778,-67.43281951666667,34.4537,16.93305,306,2019,34.4537,-9824255.435
-46.55812790277778,-67.43281951666667,34.4536,16.93333,306,2019,34.4536,-9824119.935
-46.55812790277778,-67.43281951666667,34.4536,16.93361,306,2019,34.4536,-9823984.124
-46.55812790277778,-67.43281951666667,34.4534,16.93389,306,2019,34.4534,-9823848.390
-46.55812790277778,-67.43281951666667,34.4532,16.93416,306,2019,34.4532,-9823712.725
-46.55812790277778,-67.43281951944445,34.4531,16.93444,306,2019,34.4531,-9823577.196
-46.558127899999995,-67.43281951944445,34.4531,16.93472,306,2019,34.4531,-9823441.778
-46.558127899999995,-67.43281951944445,34.4532,16.93500,306,2019,34.4532,-9823306.550
-46.558127899999995,-67.43281951944445,34.4535,16.93528,306,2019,34.4535,-9823171.436
-46.558127899999995,-67.43281952222222,34.4537,16.93555,306,2019,34.4537,-9823036.417
-46.55812789722222,-67.43281952222222,34.454,16.93583,306,2019,34.4540,-9822901.472
-46.55812789722222,-67.432819525,34.4541,16.93611,306,2019,34.4541,-9822766.549
-46.55812789722222,-67.432819525,34.4543,16.93639,306,2019,34.4543,-9822631.578
-46.55812789722222,-67.4328195277778,34.4545,16.93666,306,2019,34.4545,-9822496.649
-46.55812789722222,-67.43281953055559,34.4547,16.93694,306,2019,34.4547,-9822361.883
-46.55812789722222,-67.43281953055559,34.4549,16.93722,306,2019,34.4549,-9822227.290
-46.558127899999995,-67.43281953055559,34.4551,16.93750,306,2019,34.4551,-9822092.672
-46.558127899999995,-67.43281953055559,34.4553,16.93778,306,2019,34.4553,-9821958.124
-46.558127899999995,-67.43281953055559,34.4553,16.93805,306,2019,34.4553,-9821823.623
-46.558127899999995,-67.4328195277778,34.4554,16.93833,306,2019,34.4554,-9821689.104
-46.558127899999995,-67.43281953055559,34.4556,16.93861,306,2019,34.4556,-9821554.617
-46.55812790277778,-67.43281953055559,34.4557,16.93889,306,2019,34.4557,-9821420.257
-46.55812790277778,-67.43281953055559,34.4558,16.93916,306,2019,34.4558,-9821285.867
-46.55812790277778,-67.43281953055559,34.4559,16.93944,306,2019,34.4559,-9821151.620
-46.55812790277778,-67.43281953333337,34.456,16.93972,306,2019,34.4560,-9821018.016
-46.55812790277778,-67.43281953333337,34.456,16.94000,306,2019,34.4560,-9820884.130
-46.55812790277778,-67.43281953333337,34.456,16.94028,306,2019,34.4560,-9820750.643
-46.55812790277778,-67.43281953611111,34.4561,16.94055,306,2019,34.4561,-9820617.483
-46.55812790277778,-67.43281953611111,34.4562,16.94083,306,2019,34.4562,-9820484.023
-46.55812790277778,-67.4328195388889,34.4561,16.94111,306,2019,34.4561,-9820349.704
-46.55812790277778,-67.4328195388889,34.4561,16.94139,306,2019,34.4561,-9820214.281
-46.55812790277778,-67.4328195388889,34.4561,16.94166,306,2019,34.4561,-9820078.567
-46.55812790277778,-67.43281954166669,34.456,16.94194,306,2019,34.4560,-9819942.882
-46.55812790277778,-67.43281954166669,34.456,16.94222,306,2019,34.4560,-9819807.565
-46.55812790277778,-67.4328195388889,34.4559,16.94250,306,2019,34.4559,-9819672.452
-46.55812790277778,-67.4328195388889,34.4558,16.94278,306,2019,34.4558,-9819537.454
-46.55812790277778,-67.4328195388889,34.4556,16.94305,306,2019,34.4556,-9819402.632
-46.55812790277778,-67.4328195388889,34.4554,16.94333,306,2019,34.4554,-9819267.995
-46.55812790277778,-67.4328195388889,34.4551,16.94361,306,2019,34.4551,-9819133.499
-46.55812790277778,-67.43281953611111,34.4549,16.94389,306,2019,34.4549,-9818999.040
-46.55812790277778,-67.4328195388889,34.4547,16.94416,306,2019,34.4547,-9818864.642
-46.55812790277778,-67.4328195388889,34.4545,16.94444,306,2019,34.4545,-9818730.301
-46.55812790277778,-67.43281953611111,34.4543,16.94472,306,2019,34.4543,-9818595.990
-46.55812790277778,-67.43281953611111,34.454,16.94500,306,2019,34.4540,-9818461.720
-46.55812790277778,-67.43281953611111,34.4537,16.94528,306,2019,34.4537,-9818327.590
-46.55812790277778,-67.43281953333337,34.4533,16.94555,306,2019,34.4533,-9818193.536
-46.55812790277778,-67.43281953055559,34.4529,16.94583,306,2019,34.4529,-9818059.553
-46.558127905555544,-67.43281953055559,34.4525,16.94611,306,2019,34.4525,-9817925.593
-46.558127905555544,-67.4328195277778,34.4523,16.94639,306,2019,34.4523,-9817791.798
-46.558127905555544,-67.4328195277778,34.4521,16.94666,306,2019,34.4521,-9817658.043
-46.558127905555544,-67.432819525,34.4519,16.94694,306,2019,34.4519,-9817524.269
-46.55812790277778,-67.432819525,34.4517,16.94722,306,2019,34.4517,-9817390.515
-46.55812790277778,-67.432819525,34.4516,16.94750,306,2019,34.4516,-9817256.780
-46.55812790277778,-67.432819525,34.4515,16.94778,306,2019,34.4515,-9817123.087
-46.55812790277778,-67.43281952222222,34.4514,16.94805,306,2019,34.4514,-9816989.530
-46.55812790277778,-67.43281952222222,34.4513,16.94833,306,2019,34.4513,-9816856.782
-46.55812790277778,-67.43281952222222,34.4513,16.94861,306,2019,34.4513,-9816724.199
-46.55812790277778,-67.432819525,34.4513,16.94889,306,2019,34.4513,-9816590.617
-46.558127899999995,-67.432819525,34.4512,16.94916,306,2019,34.4512,-9816457.112
-46.558127899999995,-67.432819525,34.4512,16.94944,306,2019,34.4512,-9816323.076
-46.558127899999995,-67.432819525,34.4511,16.94972,306,2019,34.4511,-9816189.098
-46.558127899999995,-67.432819525,34.4511,16.95000,306,2019,34.4511,-9816054.708
-46.558127899999995,-67.432819525,34.451,16.95027,306,2019,34.4510,-9815920.539
-46.558127899999995,-67.432819525,34.451,16.95055,306,2019,34.4510,-9815785.981
-46.558127899999995,-67.4328195277778,34.4509,16.95083,306,2019,34.4509,-9815651.181
-46.55812790277778,-67.432819525,34.4508,16.95111,306,2019,34.4508,-9815516.241
-46.55812790277778,-67.432819525,34.4506,16.95139,306,2019,34.4506,-9815381.434
-46.558127905555544,-67.432819525,34.4503,16.95166,306,2019,34.4503,-9815246.779
-46.558127905555544,-67.432819525,34.45,16.95194,306,2019,34.4500,-9815112.291
-46.558127905555544,-67.4328195277778,34.4499,16.95222,306,2019,34.4499,-9814978.008
-46.558127905555544,-67.432819525,34.4496,16.95250,306,2019,34.4496,-9814843.712
-46.558127905555544,-67.432819525,34.4494,16.95278,306,2019,34.4494,-9814709.556
-46.558127908333326,-67.432819525,34.4492,16.95305,306,2019,34.4492,-9814575.504
-46.558127908333326,-67.432819525,34.4489,16.95333,306,2019,34.4489,-9814441.427
-46.558127908333326,-67.43281952222222,34.4486,16.95361,306,2019,34.4486,-9814307.416
-46.558127908333326,-67.43281952222222,34.4483,16.95389,306,2019,34.4483,-9814173.479
-46.55812791111111,-67.43281951944445,34.448,16.95416,306,2019,34.4480,-9814039.583
-46.55812791111111,-67.43281951666667,34.4476,16.95444,306,2019,34.4476,-9813905.778
-46.55812791388888,-67.43281951388887,34.4472,16.95472,306,2019,34.4472,-9813771.905
-46.55812791388888,-67.43281951111113,34.4469,16.95500,306,2019,34.4469,-9813638.181
-46.55812791388888,-67.43281950833335,34.4466,16.95528,306,2019,34.4466,-9813504.569
-46.55812791388888,-67.43281950833335,34.4463,16.95555,306,2019,34.4463,-9813370.888
-46.55812791388888,-67.43281950555556,34.4462,16.95583,306,2019,34.4462,-9813237.101
-46.558127916666656,-67.4328195027778,34.4461,16.95611,306,2019,34.4461,-9813103.426
-46.558127916666656,-67.4328195027778,34.446,16.95639,306,2019,34.4460,-9812969.766
-46.558127916666656,-67.43281950000001,34.4459,16.95666,306,2019,34.4459,-9812836.179
-46.558127916666656,-67.43281950000001,34.4458,16.95694,306,2019,34.4458,-9812703.137
-46.55812791944444,-67.43281950000001,34.4457,16.95722,306,2019,34.4457,-9812569.811
-46.55812791944444,-67.43281949722223,34.4457,16.95750,306,2019,34.4457,-9812436.856
-46.55812791944444,-67.43281949722223,34.4456,16.95777,306,2019,34.4456,-9812303.940
-46.55812791944444,-67.43281949166668,34.4456,16.95805,306,2019,34.4456,-9812170.012
-46.55812791944444,-67.4328194888889,34.4456,16.95833,306,2019,34.4456,-9812036.193
-46.55812791944444,-67.4328194888889,34.4457,16.95861,306,2019,34.4457,-9811902.387
-46.55812791944444,-67.43281948611111,34.4457,16.95889,306,2019,34.4457,-9811767.593
-46.55812791944444,-67.43281948333333,34.4458,16.95916,306,2019,34.4458,-9811632.461
-46.558127916666656,-67.43281948055557,34.446,16.95944,306,2019,34.4460,-9811497.289
-46.558127916666656,-67.4328194777778,34.4461,16.95972,306,2019,34.4461,-9811362.225
-46.558127916666656,-67.43281947500002,34.4463,16.96000,306,2019,34.4463,-9811227.330
-46.558127916666656,-67.43281947500002,34.4464,16.96028,306,2019,34.4464,-9811092.658
-46.55812791388888,-67.43281947222222,34.4466,16.96055,306,2019,34.4466,-9810958.141
-46.55812791388888,-67.43281947222222,34.4467,16.96083,306,2019,34.4467,-9810823.646
-46.55812791111111,-67.43281947222222,34.447,16.96111,306,2019,34.4470,-9810689.193
-46.55812791111111,-67.43281946944445,34.4472,16.96139,306,2019,34.4472,-9810554.815
-46.55812791111111,-67.43281946944445,34.4474,16.96166,306,2019,34.4474,-9810420.347
-46.558127908333326,-67.43281946944445,34.4475,16.96194,306,2019,34.4475,-9810285.849
-46.558127908333326,-67.43281946666667,34.4478,16.96222,306,2019,34.4478,-9810151.462
-46.558127908333326,-67.43281946666667,34.448,16.96250,306,2019,34.4480,-9810016.946
-46.558127905555544,-67.43281946388889,34.4481,16.96278,306,2019,34.4481,-9809882.454
-46.558127905555544,-67.43281946111112,34.4482,16.96305,306,2019,34.4482,-9809747.971
-46.55812790277778,-67.43281946111112,34.4484,16.96333,306,2019,34.4484,-9809613.550
-46.55812790277778,-67.43281945833334,34.4484,16.96361,306,2019,34.4484,-9809479.297
-46.558127899999995,-67.43281945833334,34.4486,16.96389,306,2019,34.4486,-9809344.980
-46.558127899999995,-67.43281945555556,34.4488,16.96416,306,2019,34.4488,-9809210.580
-46.55812789722222,-67.43281945555556,34.449,16.96444,306,2019,34.4490,-9809076.222
-46.55812789722222,-67.43281945277778,34.4492,16.96472,306,2019,34.4492,-9808941.800
-46.55812789444443,-67.43281945277778,34.4494,16.96500,306,2019,34.4494,-9808807.407
-46.55812789444443,-67.43281945277778,34.4496,16.96528,306,2019,34.4496,-9808673.158
-46.55812789444443,-67.43281945000001,34.4498,16.96555,306,2019,34.4498,-9808539.541
-46.55812789444443,-67.43281945000001,34.45,16.96583,306,2019,34.4500,-9808405.492
-46.55812789166666,-67.43281944722223,34.4502,16.96611,306,2019,34.4502,-9808271.803
-46.55812789166666,-67.43281944722223,34.4505,16.96639,306,2019,34.4505,-9808138.108
-46.558127888888876,-67.43281945000001,34.4508,16.96666,306,2019,34.4508,-9808003.232
-46.558127888888876,-67.43281945000001,34.4511,16.96694,306,2019,34.4511,-9807868.265
-46.558127888888876,-67.43281945000001,34.4513,16.96722,306,2019,34.4513,-9807732.911
-46.5581278861111,-67.43281944722223,34.4515,16.96750,306,2019,34.4515,-9807597.706
-46.5581278861111,-67.43281944722223,34.4517,16.96778,306,2019,34.4517,-9807462.166
-46.5581278861111,-67.43281944722223,34.4519,16.96805,306,2019,34.4519,-9807326.433
-46.5581278861111,-67.43281944722223,34.4521,16.96833,306,2019,34.4521,-9807190.607
-46.55812788333333,-67.43281944444446,34.4522,16.96861,306,2019,34.4522,-9807054.855
-46.55812788333333,-67.43281944444446,34.4523,16.96889,306,2019,34.4523,-9806919.252
-46.55812788333333,-67.4328194416667,34.4524,16.96916,306,2019,34.4524,-9806783.801
-46.55812788333333,-67.4328194416667,34.4525,16.96944,306,2019,34.4525,-9806648.438
-46.55812788333333,-67.43281943888891,34.4525,16.96972,306,2019,34.4525,-9806513.016
-46.55812788333333,-67.43281943888891,34.4526,16.97000,306,2019,34.4526,-9806377.640
-46.55812788333333,-67.43281943611112,34.4527,16.97027,306,2019,34.4527,-9806242.398
-46.55812788333333,-67.43281943611112,34.4528,16.97055,306,2019,34.4528,-9806107.173
-46.55812788333333,-67.43281943333332,34.4528,16.97083,306,2019,34.4528,-9805971.954
-46.55812788333333,-67.43281943055554,34.4528,16.97111,306,2019,34.4528,-9805836.853
-46.55812788333333,-67.43281942777779,34.4529,16.97139,306,2019,34.4529,-9805701.769
-46.55812788333333,-67.43281942777779,34.4529,16.97166,306,2019,34.4529,-9805566.636
-46.55812788333333,-67.432819425,34.4529,16.97194,306,2019,34.4529,-9805431.528
-46.558127880555546,-67.432819425,34.4529,16.97222,306,2019,34.4529,-9805296.557
-46.558127880555546,-67.43281942777779,34.453,16.97250,306,2019,34.4530,-9805161.529
-46.558127880555546,-67.43281942777779,34.4531,16.97278,306,2019,34.4531,-9805026.415
-46.558127880555546,-67.43281942777779,34.4533,16.97305,306,2019,34.4533,-9804891.264
-46.558127880555546,-67.43281942777779,34.4534,16.97333,306,2019,34.4534,-9804756.145
-46.558127880555546,-67.43281942777779,34.4535,16.97361,306,2019,34.4535,-9804621.096
-46.558127880555546,-67.43281942777779,34.4535,16.97389,306,2019,34.4535,-9804486.222
-46.558127880555546,-67.43281943055554,34.4536,16.97416,306,2019,34.4536,-9804351.873
-46.55812787777778,-67.43281943055554,34.4538,16.97444,306,2019,34.4538,-9804217.162
-46.55812787777778,-67.43281943055554,34.4539,16.97472,306,2019,34.4539,-9804082.772
-46.55812787777778,-67.43281943055554,34.4541,16.97500,306,2019,34.4541,-9803948.431
-46.55812787777778,-67.43281942777779,34.4542,16.97528,306,2019,34.4542,-9803813.061
-46.558127875,-67.43281942777779,34.4543,16.97555,306,2019,34.4543,-9803677.682
-46.558127875,-67.432819425,34.4544,16.97583,306,2019,34.4544,-9803542.241
-46.558127875,-67.432819425,34.4544,16.97611,306,2019,34.4544,-9803405.955
-46.558127875,-67.43281942222222,34.4544,16.97639,306,2019,34.4544,-9803269.316
-46.558127875,-67.43281941944444,34.4545,16.97666,306,2019,34.4545,-9803132.701
-46.558127875,-67.43281941944444,34.4544,16.97694,306,2019,34.4544,-9802996.234
-46.55812787222222,-67.43281941666667,34.4543,16.97722,306,2019,34.4543,-9802859.959
-46.55812787222222,-67.43281941666667,34.4542,16.97750,306,2019,34.4542,-9802723.831
-46.55812787222222,-67.43281941666667,34.4541,16.97777,306,2019,34.4541,-9802587.875
-46.55812787222222,-67.43281941388891,34.454,16.97805,306,2019,34.4540,-9802451.946
-46.55812786944444,-67.43281941388891,34.4538,16.97833,306,2019,34.4538,-9802316.059
-46.55812786944444,-67.43281941388891,34.4537,16.97861,306,2019,34.4537,-9802180.183
-46.55812786944444,-67.43281941388891,34.4536,16.97889,306,2019,34.4536,-9802044.317
-46.558127866666666,-67.43281941388891,34.4535,16.97916,306,2019,34.4535,-9801908.481
-46.558127866666666,-67.43281941388891,34.4533,16.97944,306,2019,34.4533,-9801772.645
